24495.683593,-1074.935546,144.207107,1885.774780,-1085.591918,143.897277,1875.341552
7.999896,-1080.517700,144.160980,1891.506713,-1091.203002,143.862564,1881.045166
15.999793,-1086.123413,144.119003,1897.241210,-1096.814086,143.827865,1886.748901
23.999689,-1091.719848,144.078445,1902.959350,-1102.425292,143.793151,1892.452514
31.999586,-1097.316284,144.037887,1908.677368,-1108.041503,143.749603,1898.166992
39.999485,-1102.912719,143.997329,1914.395507,-1113.643676,143.686660,1903.879394
47.999378,-1108.509155,143.956787,1920.113525,-1119.245727,143.623718,1909.591552
55.999275,-1114.105102,143.899063,1925.831909,-1124.847900,143.560775,1915.303833
63.999172,-1119.701049,143.837829,1931.550292,-1130.450073,143.497833,1921.016235
71.999069,-1125.296997,143.776611,1937.268676,-1136.052246,143.434890,1926.728515
79.998970,-1130.891601,143.715393,1942.985717,-1141.652954,143.371963,1932.439453
87.998870,-1136.487548,143.654174,1948.704101,-1147.255493,143.313278,1938.124999
95.998756,-1142.083496,143.592941,1954.422485,-1152.871826,143.254653,1943.823486
103.998649,-1147.679443,143.531723,1960.140869,-1158.488159,143.196029,1949.521850
111.998550,-1153.275390,143.470504,1965.859374,-1164.104614,143.137405,1955.220214
119.998451,-1158.881103,143.413284,1971.579467,-1169.720825,143.078781,1960.918579
127.998344,-1164.483276,143.358184,1977.291748,-1175.337158,143.020156,1966.616943
135.998245,-1170.085327,143.303070,1983.004150,-1180.953369,142.961532,1972.315307
143.998138,-1175.687622,143.247970,1988.716552,-1186.569824,142.902908,1978.013671
151.998046,-1181.289794,143.192871,1994.428833,-1192.192016,142.839340,1983.727905
159.997940,-1186.862304,143.132324,2000.122436,-1197.796874,142.769424,1989.437622
167.997833,-1192.437744,143.051025,2005.860595,-1203.401611,142.699508,1995.147216
175.997741,-1198.013305,142.969711,2011.598754,-1209.006591,142.629592,2000.857055
183.997634,-1203.588867,142.888397,2017.336791,-1214.611450,142.559677,2006.566772
191.997512,-1209.164428,142.807098,2023.075073,-1220.216430,142.489761,2012.276611
199.997406,-1214.739990,142.725784,2028.813232,-1225.821289,142.419845,2017.986450
207.997299,-1220.315673,142.644470,2034.551513,-1231.426269,142.349929,2023.696166
215.997207,-1225.891235,142.563156,2040.289672,-1237.031127,142.280014,2029.406005
223.997100,-1231.466796,142.481842,2046.027954,-1242.634155,142.191238,2035.093505
231.996994,-1237.030273,142.405410,2051.762207,-1248.249755,142.098800,2040.789916
239.996902,-1242.598999,142.331939,2057.507080,-1253.866577,142.006332,2046.487670
247.996795,-1248.167602,142.258483,2063.252197,-1259.483520,141.913879,2052.185546
255.996688,-1253.736328,142.185012,2068.997070,-1265.100463,141.821411,2057.883300
263.996582,-1259.305175,142.111541,2074.742431,-1270.717529,141.728942,2063.581298
271.996490,-1264.874023,142.038070,2080.487548,-1276.334472,141.636489,2069.279052
279.996398,-1270.442626,141.964614,2086.232421,-1281.951416,141.544021,2074.976806
287.996276,-1276.136596,141.848358,2091.992187,-1287.561645,141.445068,2080.665771
295.996185,-1281.766113,141.723541,2097.658935,-1293.174926,141.317749,2086.348388
303.996093,-1287.395507,141.598709,2103.325927,-1298.788330,141.190444,2092.031249
311.995971,-1293.025024,141.473892,2108.992919,-1304.401611,141.063140,2097.714111
319.995880,-1298.654418,141.349075,2114.659667,-1310.014892,140.935821,2103.396728
327.995758,-1304.283935,141.224258,2120.326660,-1315.628173,140.808517,2109.079589
335.995666,-1309.913452,141.099426,2125.993652,-1321.241699,140.681198,2114.762451
343.995544,-1315.543090,140.974609,2131.660644,-1326.855102,140.553894,2120.445312
351.995483,-1321.166625,140.843093,2137.327148,-1332.468872,140.426574,2126.128662
359.995361,-1326.792846,140.709838,2142.997802,-1338.088012,140.298171,2131.832519
367.995269,-1332.419189,140.576583,2148.668701,-1343.688110,140.169418,2137.529052
375.995147,-1338.045532,140.443328,2154.339355,-1349.288085,140.040679,2143.225830
383.995025,-1343.671386,140.310089,2160.009521,-1354.912841,139.908950,2148.994628
391.994934,-1349.297363,140.176849,2165.679931,-1360.459960,139.776092,2154.740966
399.994812,-1354.888427,140.044143,2171.317871,-1366.007324,139.643218,2160.487304
407.994720,-1360.480834,139.905029,2177.021484,-1371.599975,139.512329,2166.380615
415.994598,-1366.073242,139.765930,2182.725097,-1377.035644,139.388793,2172.228271
423.994537,-1371.665893,139.626800,2188.429199,-1382.495605,139.262695,2178.104248
431.994415,-1377.408081,139.467056,2194.191650,-1387.896850,139.084609,2183.980224
439.994323,-1383.166015,139.285095,2199.826416,-1393.221679,138.906311,2189.644287
447.994201,-1389.385986,139.106735,2205.451904,-1398.847412,138.769195,2195.397460
455.994110,-1395.390502,138.978973,2210.689941,-1404.397094,138.612091,2200.935791
463.993988,-1401.559204,138.796951,2215.919433,-1409.902465,138.443695,2206.215332
471.993927,-1407.658447,138.602706,2221.047363,-1415.823486,138.319198,2211.389404
479.993804,-1413.902709,138.395538,2226.244873,-1421.784423,138.125869,2216.394042
487.993713,-1420.119995,138.161804,2231.246826,-1427.913208,137.921737,2221.219970
495.993591,-1426.461914,137.924255,2236.326660,-1434.315429,137.649307,2225.987548
503.993499,-1432.779418,137.694534,2241.208251,-1440.717895,137.376876,2230.755371
511.993377,-1439.266235,137.432403,2246.136474,-1447.121826,137.118591,2235.484130
519.993286,-1445.685302,137.131835,2250.881103,-1453.544677,136.859954,2240.225830
527.993164,-1452.104736,136.831268,2255.625976,-1459.932250,136.596939,2244.817626
535.993041,-1458.524169,136.530685,2260.370605,-1466.384643,136.297714,2249.282470
