25515.367187,-1074.916259,144.207275,1885.792724,-1085.584472,143.897323,1875.358764
7.998547,-1080.496826,144.161148,1891.523193,-1091.188354,143.862655,1881.066650
15.997095,-1086.102783,144.119140,1897.257934,-1096.793701,143.827987,1886.776000
23.995643,-1091.697753,144.078598,1902.974609,-1102.397705,143.793319,1892.484008
31.994190,-1097.292724,144.038055,1908.691162,-1107.998291,143.750091,1898.185546
39.992736,-1102.887817,143.997512,1914.407836,-1113.606933,143.687072,1903.888793
47.991287,-1108.484252,143.956970,1920.125976,-1119.216918,143.624038,1909.593383
55.989830,-1114.089355,143.899230,1925.843505,-1124.825317,143.561035,1915.296386
63.988380,-1119.690185,143.837951,1931.554443,-1130.433959,143.498016,1920.999511
71.986930,-1125.290771,143.776672,1937.265502,-1136.042602,143.434997,1926.702758
79.985473,-1130.892822,143.715377,1942.977783,-1141.652587,143.371963,1932.407226
87.984024,-1136.493530,143.654113,1948.688842,-1147.261352,143.313217,1938.109619
95.982574,-1142.094360,143.592834,1954.399902,-1152.870483,143.254669,1943.812499
103.981124,-1147.694946,143.531555,1960.110839,-1158.479492,143.196121,1949.515258
111.979660,-1153.296997,143.470260,1965.823120,-1164.089965,143.137557,1955.219360
119.978210,-1158.883178,143.413269,1971.531494,-1169.698974,143.079010,1960.922119
127.976760,-1164.474853,143.358261,1977.251464,-1175.308105,143.020462,1966.624877
135.975311,-1170.066406,143.303268,1982.971313,-1180.917114,142.961914,1972.327514
143.973861,-1175.659301,143.248245,1988.692749,-1186.527587,142.903335,1978.031738
151.972396,-1181.250976,143.193252,1994.412719,-1192.136352,142.840042,1983.734008
159.970947,-1186.823364,143.132904,2000.120239,-1197.745605,142.770065,1989.436523
167.969497,-1192.397460,143.051605,2005.856933,-1203.354858,142.700088,1995.139160
175.968048,-1197.973022,142.970306,2011.595092,-1208.965576,142.630111,2000.843017
183.966598,-1203.547119,142.889007,2017.331787,-1214.574829,142.560134,2006.545654
191.965148,-1209.121337,142.807723,2023.068603,-1220.184204,142.490158,2012.248413
199.963699,-1214.695556,142.726425,2028.805297,-1225.793579,142.420196,2017.950927
207.962249,-1220.271118,142.645126,2034.543579,-1231.404296,142.350204,2023.655029
215.960800,-1225.845336,142.563827,2040.280395,-1237.013671,142.280227,2029.357666
223.959320,-1231.419555,142.482543,2046.017211,-1242.621826,142.191436,2035.048583
231.957870,-1236.994384,142.405883,2051.754150,-1248.237304,142.098999,2040.744995
239.956420,-1242.570312,142.332321,2057.491943,-1253.854003,142.006546,2046.442626
247.954971,-1248.145141,142.258773,2063.228515,-1259.469604,141.914108,2052.138916
255.953521,-1253.719848,142.185226,2068.965087,-1265.085205,141.821670,2057.835449
263.952087,-1259.294677,142.111679,2074.701660,-1270.700805,141.729232,2063.531982
271.950622,-1264.870849,142.038116,2080.439453,-1276.317749,141.636764,2069.229736
279.949188,-1270.445556,141.964569,2086.176269,-1281.933349,141.544326,2074.926269
287.947723,-1276.121582,141.848693,2091.924804,-1287.542968,141.445480,2080.614746
295.946258,-1281.743896,141.724029,2097.597167,-1293.155395,141.318191,2086.296386
303.944793,-1287.366210,141.599365,2103.269287,-1298.767822,141.190902,2091.978271
311.943359,-1292.988403,141.474700,2108.941406,-1304.380126,141.063613,2097.660156
319.941894,-1298.610717,141.350051,2114.613525,-1309.992553,140.936340,2103.342041
327.940460,-1304.232910,141.225387,2120.285644,-1315.604858,140.809051,2109.023681
335.938995,-1309.855346,141.100723,2125.957763,-1321.217407,140.681747,2114.705566
343.937530,-1315.477661,140.976058,2131.630126,-1326.829833,140.554458,2120.387695
351.936096,-1321.105224,140.844558,2137.303222,-1332.442504,140.427169,2126.069580
359.934631,-1326.730346,140.711318,2142.972656,-1338.060791,140.298797,2131.772460
367.933197,-1332.355957,140.578094,2148.642822,-1343.660156,140.170074,2137.468261
375.931732,-1337.981201,140.444854,2154.312499,-1349.259277,140.041351,2143.163818
383.930297,-1343.606079,140.311645,2159.981689,-1354.891479,139.909454,2148.954589
391.928833,-1349.231079,140.178421,2165.651123,-1360.420776,139.777023,2154.715820
399.927398,-1354.821533,140.045806,2171.287841,-1365.950317,139.644592,2160.477294
407.925933,-1360.412963,139.906723,2176.990478,-1371.510375,139.514373,2166.333740
415.924499,-1366.004394,139.767639,2182.693115,-1376.966430,139.390365,2172.161621
423.923034,-1371.596069,139.628540,2188.396240,-1382.463012,139.263763,2178.036132
431.921600,-1377.336914,139.469284,2194.159423,-1387.863403,139.085723,2183.911376
439.920135,-1383.225097,139.283187,2199.854492,-1393.206176,138.906845,2189.627441
447.918640,-1389.309936,139.108352,2205.423339,-1398.712890,138.769195,2195.271728
455.917205,-1395.313476,138.980621,2210.660400,-1404.357910,138.613494,2200.864746
463.915740,-1401.513671,138.798400,2215.888671,-1409.892211,138.443862,2206.198974
471.914306,-1407.631225,138.603576,2220.993164,-1415.728759,138.322296,2211.376464
479.912841,-1413.839843,138.397903,2226.142578,-1421.687744,138.128890,2216.384521
487.911407,-1420.032226,138.165100,2231.171142,-1427.797729,137.926651,2221.194091
495.909942,-1426.413330,137.926025,2236.320800,-1434.220336,137.653366,2225.931396
503.908508,-1432.757934,137.695312,2241.165771,-1440.643188,137.380050,2230.668701
511.907043,-1439.209106,137.435073,2246.040283,-1447.067382,137.120773,2235.452636
519.905578,-1445.616821,137.135040,2250.797851,-1453.468749,136.863006,2240.221679
527.904174,-1452.025146,136.834991,2255.555664,-1459.808227,136.602111,2244.741699
535.902709,-1458.433471,136.534927,2260.313720,-1466.324218,136.300781,2249.209472
