0,-1080.409423,144.047683,1880.420166,0.000002,-0.000004,0.000002,0.000000,0.000000
1,-1226.331176,142.484588,2028.616699,0.000001,-0.000002,0.000001,207.937499,207.985122
2,-1231.932128,142.409271,2034.327514,0.000006,-0.000001,0.000006,215.935546,215.984481
3,-1282.281860,141.631225,2085.824462,0.000000,-0.000014,-0.000000,287.952972,288.009735
4,-1360.393920,139.844909,2165.874999,0.000001,0.000004,0.000001,399.947875,399.870239
5,-1377.187499,139.440841,2183.065673,-0.000036,-0.000012,-0.000034,423.999328,423.905792
6,-1416.930908,138.291946,2222.299316,-0.000125,-0.000033,-0.000131,479.921813,479.767730
7,-1440.791259,137.371795,2243.908447,-0.000165,-0.000043,-0.000195,512.054565,511.974212
8,-1465.492065,136.213272,2264.156005,-0.000207,-0.000030,-0.000256,543.942810,543.938293
9,-1478.252197,135.561660,2273.635742,-0.000259,-0.000024,-0.000425,559.921142,559.848388
10,-1498.130126,134.514160,2286.426025,-0.000585,-0.000037,-0.000749,583.697387,583.521240
11,-1524.054809,133.138259,2296.545166,-0.000740,-0.000018,-0.003254,612.719970,611.486328
12,-1528.539062,132.920669,2297.043457,-0.000261,0.000722,-0.004247,619.091430,616.003417
13,-1534.556884,132.636352,2296.942138,0.000474,-0.002350,-0.003794,628.701171,622.028808
14,-1539.475952,132.243164,2296.145507,0.001158,0.003202,-0.006662,637.916931,627.027465
15,-1542.019775,132.082870,2295.292724,0.006489,-0.006866,-0.013593,651.961242,629.715209
16,-1543.836547,131.851318,2294.272705,0.006972,0.002994,-0.010164,665.281921,631.811584
17,-1547.042602,131.525558,2291.444335,0.003792,0.002482,-0.003451,681.169555,636.099304
18,-1549.884521,131.434173,2287.923339,0.005091,-0.000178,-0.003078,690.476379,640.625061
19,-1555.793579,131.259017,2275.442871,-0.000225,0.000206,0.000373,720.734313,654.468749
20,-1559.193603,131.209579,2267.333740,-0.002277,0.000016,0.000595,734.692810,663.263854
21,-1566.165771,131.308563,2257.133544,-0.006143,0.000890,0.005802,755.168273,675.681701
22,-1569.319702,131.439743,2254.853271,-0.005070,-0.000914,0.010053,774.453918,679.575805
23,-1576.952270,131.554428,2252.656249,-0.000167,-0.000134,0.006136,794.493225,687.562377
24,-1593.226928,131.487136,2255.373535,0.001567,-0.000268,0.003365,816.717956,704.197631
25,-1598.927001,131.364929,2258.149169,0.001600,-0.000100,0.002783,824.565612,710.538757
26,-1612.895385,131.017700,2269.468261,0.002043,0.000367,0.001793,850.186523,728.585632
27,-1616.203002,130.985397,2273.456542,0.002283,-0.000435,0.001729,857.424682,733.767089
28,-1618.992675,130.927261,2277.426025,0.001442,0.000222,0.000902,863.929992,738.619140
29,-1630.140380,130.946304,2298.954101,0.000848,0.000077,0.000323,888.065368,762.892517
30,-1633.331420,131.034057,2307.231689,0.000936,-0.000165,0.000313,896.798034,771.764343
31,-1642.844848,130.902832,2344.735839,0.000448,0.000045,0.000060,935.813049,810.503906
32,-1644.174560,130.857345,2352.677001,0.000273,-0.000012,0.000040,943.873657,818.555725
33,-1647.602539,130.699859,2376.478027,0.000059,-0.000019,0.000016,967.950744,842.603393
34,-1655.958496,130.146347,2431.434570,-0.000427,-0.000000,-0.000089,1023.867248,898.204284
35,-1680.047241,129.056274,2515.458496,-0.000067,-0.000014,-0.000038,1111.825683,985.685974
36,-1682.632080,128.933456,2522.949707,-0.000050,-0.000025,-0.000014,1119.812133,993.611572
37,-1695.614379,128.219741,2560.429687,0.000106,0.000001,0.000032,1159.784545,1033.282836
38,-1700.651367,127.916175,2575.569824,0.000112,-0.000011,0.000058,1175.788696,1049.241821
39,-1712.766235,126.746307,2621.578613,0.000950,-0.000084,0.000191,1223.692382,1096.880981
40,-1714.328979,125.546745,2651.611572,0.001633,-0.000047,-0.000087,1255.759643,1127.043701
41,-1712.265014,124.979743,2665.174804,0.002178,0.000380,-0.000492,1271.845336,1140.785522
42,-1710.507202,124.795013,2671.310546,0.002340,-0.000363,-0.000792,1279.612060,1147.170776
43,-1699.628662,123.835479,2691.323730,0.002113,0.000259,-0.001656,1311.634765,1170.084350
44,-1695.851318,123.627357,2695.626708,0.001711,-0.000169,-0.001637,1319.785400,1175.813842
45,-1687.204223,123.159706,2703.274169,0.001491,0.000021,-0.002035,1335.663452,1187.376953
46,-1677.494140,122.684883,2709.446289,0.000544,0.000017,-0.001109,1351.608764,1198.899047
47,-1635.616333,120.846168,2728.721679,-0.000332,-0.000018,0.000724,1399.830688,1245.049804
48,-1615.545532,119.752952,2740.499511,-0.001119,-0.000223,0.001612,1421.825317,1268.381469
49,-1596.063232,117.758438,2762.202636,-0.002444,0.000102,0.001573,1446.694091,1297.787231
50,-1590.258422,116.331008,2783.819335,-0.005251,0.000037,0.000076,1471.599487,1320.512451
51,-1593.623291,115.484443,2797.460937,-0.003601,-0.000154,-0.001932,1487.534179,1334.644897
52,-1596.810668,115.062660,2803.334716,-0.002043,0.000422,-0.001290,1495.792114,1341.341064
53,-1616.645263,113.857841,2824.902587,-0.000879,-0.000251,-0.001303,1521.148925,1370.782226
54,-1644.878295,111.891662,2842.488769,-0.000052,0.000036,-0.000114,1551.867553,1404.150146
55,-1721.766113,106.761802,2883.949707,0.000109,-0.000000,0.000204,1639.695800,1491.662231
56,-1794.107910,101.901756,2932.884521,0.000213,0.000002,0.000269,1727.684570,1579.223266
57,-1857.419067,96.999023,2993.692871,0.000256,-0.000013,0.000219,1815.647094,1667.251098
58,-1882.421752,94.732727,3024.676513,0.000201,0.000048,0.000154,1855.622680,1707.138305
59,-1905.421020,92.811592,3057.081542,0.000162,0.000032,0.000109,1895.705932,1746.926147
60,-1914.104370,92.150688,3070.265869,0.000150,0.000060,0.000102,1911.606567,1762.727050
61,-1934.934448,90.946838,3103.634765,0.000026,0.000103,0.000010,1951.581176,1802.083374
62,-1943.186523,90.686042,3117.123046,-0.000090,0.000018,-0.000007,1967.430908,1817.897827
63,-1959.207885,90.146415,3140.334228,-0.001354,-0.000209,-0.001068,1996.519287,1846.125976
64,-1962.199829,89.999031,3143.678710,-0.001700,-0.000117,-0.001611,2001.614501,1850.615844
65,-1982.890747,89.172462,3158.729980,-0.001107,0.000340,-0.002251,2033.121215,1876.357299
66,-1989.503906,89.098884,3161.392089,-0.001013,0.000338,-0.003059,2043.615478,1883.486572
